student_id,lo_id,action,result,timestamp
9089,T7_LO9,goto,0,2025-06-01 06:19
6676,T28_LO10,goto,1,2025-09-12 11:55
2711,T189_LO2,NULL,1,2025-06-15 06:32
3344,T57_LO10,group_work,0,2025-07-27 06:59
7490,T50_LO9,revisit,1,2025-06-10 02:33
442,T28_LO5,backtrack,1,2025-01-13 18:57
2823,T79_LO5,NULL,1,2025-10-11 06:35
7971,T6_LO10,group_work,1,2025-08-25 01:10
7838,T131_LO8,backtrack,1,2025-10-04 08:07
3665,T88_LO9,revisit,1,2025-12-01 06:48
8939,T185_LO9,goto,0,2025-02-08 11:13
3079,T30_LO6,backtrack,0,2025-01-14 06:37
849,T42_LO7,goto,0,2025-12-19 16:18
2794,T146_LO1,NULL,1,2025-11-24 23:02
5654,T160_LO4,revisit,1,2025-05-11 03:54
3793,T134_LO4,NULL,0,2025-09-27 00:45
9126,T125_LO6,stay,0,2025-02-25 06:57
7651,T61_LO7,revisit,0,2025-05-17 02:34
7087,T56_LO6,NULL,1,2025-12-09 05:17
4026,T107_LO1,goto,1,2025-02-23 09:24
9452,T24_LO5,goto,1,2025-11-07 20:54
8553,T199_LO6,group_work,1,2025-04-17 20:10
6893,T90_LO5,backtrack,0,2025-02-21 23:13
238,T124_LO7,backtrack,1,2025-05-07 14:43
5904,T85_LO1,stay,1,2025-07-28 21:33
1546,T44_LO6,NULL,0,2025-06-19 04:39
8711,T61_LO8,revisit,0,2025-12-08 18:08
8227,T112_LO2,backtrack,1,2025-10-23 20:50
6835,T11_LO3,group_work,0,2025-10-25 13:43
4729,T191_LO6,revisit,0,2025-04-16 11:24
6230,T1_LO10,revisit,0,2025-02-17 11:23
6000,T77_LO2,revisit,1,2025-02-10 21:42
8641,T74_LO6,NULL,0,2025-04-22 15:41
700,T184_LO7,group_work,0,2025-12-19 02:56
4,T73_LO10,backtrack,0,2025-09-03 00:33
480,T169_LO7,backtrack,0,2025-06-18 13:17
4133,T187_LO6,stay,0,2025-05-30 05:43
2441,T152_LO3,group_work,1,2025-06-12 21:33
5718,T39_LO6,revisit,0,2025-04-19 20:09
4738,T70_LO8,stay,0,2025-03-01 09:09
3429,T39_LO4,revisit,1,2025-05-17 18:38
8898,T186_LO7,backtrack,0,2025-08-12 09:15
1310,T119_LO7,stay,1,2025-06-15 03:02
7751,T146_LO6,revisit,0,2025-07-03 19:24
3281,T116_LO6,group_work,0,2025-05-27 21:36
974,T97_LO1,backtrack,0,2025-08-27 21:36
3571,T18_LO8,stay,0,2025-07-06 08:15
6799,T59_LO10,NULL,0,2025-08-18 12:22
5873,T156_LO7,revisit,0,2025-10-18 20:15
1196,T191_LO9,backtrack,0,2025-12-04 20:26
6666,T193_LO6,group_work,0,2025-11-05 07:02
2767,T42_LO1,NULL,1,2025-11-22 02:50
1356,T56_LO7,group_work,0,2025-08-06 19:05
386,T23_LO8,backtrack,0,2025-12-17 14:00
7004,T105_LO9,goto,1,2025-09-28 12:00
2123,T160_LO5,backtrack,0,2025-01-03 07:44
7581,T20_LO10,revisit,1,2025-04-18 15:23
6740,T109_LO7,goto,0,2025-10-05 17:41
2431,T130_LO3,goto,1,2025-10-19 03:24
415,T76_LO2,revisit,0,2025-05-20 17:40
2544,T138_LO2,group_work,1,2025-08-16 23:51
2120,T144_LO3,goto,0,2025-01-06 02:38
6466,T61_LO8,revisit,1,2025-02-01 11:46
6613,T12_LO7,backtrack,0,2025-09-01 23:11
9470,T69_LO4,stay,1,2025-06-03 09:45
4870,T9_LO3,stay,1,2025-01-09 03:54
2018,T113_LO6,backtrack,1,2025-11-30 08:02
7366,T29_LO8,revisit,0,2025-08-24 20:16
5830,T126_LO3,NULL,0,2025-08-04 04:15
1349,T8_LO8,revisit,1,2025-08-30 00:00
9746,T192_LO4,NULL,1,2025-05-15 07:48
8135,T194_LO7,revisit,1,2025-03-04 09:44
4753,T49_LO2,revisit,0,2025-06-27 18:39
8938,T181_LO6,backtrack,0,2025-01-30 10:28
2732,T151_LO3,group_work,1,2025-09-15 18:00
25,T97_LO5,group_work,1,2025-10-06 10:45
277,T43_LO9,backtrack,1,2025-04-28 08:09
2753,T143_LO6,group_work,1,2025-06-25 12:14
4385,T81_LO2,goto,0,2025-02-03 10:53
1204,T11_LO1,revisit,0,2025-12-26 15:51
382,T155_LO1,goto,1,2025-09-15 02:36
4448,T29_LO3,revisit,0,2025-03-29 21:32
502,T41_LO2,goto,0,2025-04-22 03:44
2876,T197_LO4,NULL,1,2025-10-23 05:35
33,T200_LO2,backtrack,0,2025-04-05 17:11
1922,T175_LO9,goto,1,2025-11-07 07:52
9474,T84_LO2,group_work,1,2025-11-04 16:04
6793,T83_LO5,revisit,1,2025-09-14 04:03
4939,T42_LO2,backtrack,0,2025-02-14 07:45
2365,T49_LO5,goto,1,2025-04-12 14:11
6775,T145_LO2,revisit,1,2025-01-05 17:51
6498,T101_LO5,group_work,1,2025-10-20 09:54
4895,T191_LO7,group_work,1,2025-06-03 05:41
4195,T111_LO1,backtrack,0,2025-10-16 11:58
1798,T113_LO10,NULL,0,2025-12-24 00:16
7600,T130_LO7,backtrack,1,2025-06-14 22:18
724,T19_LO4,group_work,0,2025-05-02 22:08
9851,T95_LO5,NULL,1,2025-09-04 13:15
6034,T94_LO2,NULL,0,2025-06-30 18:46
132,T66_LO6,NULL,1,2025-06-26 05:00
7324,T51_LO1,stay,0,2025-12-24 17:38
9049,T197_LO10,revisit,0,2025-02-08 04:49
4759,T138_LO4,NULL,0,2025-10-19 00:43
1665,T17_LO3,backtrack,1,2025-05-22 12:05
1619,T73_LO9,revisit,1,2025-01-12 17:10
1899,T61_LO10,NULL,0,2025-02-03 00:12
4694,T13_LO8,group_work,1,2025-12-17 13:56
834,T16_LO1,stay,0,2025-11-29 07:16
5027,T45_LO1,NULL,0,2025-08-22 15:26
1835,T158_LO6,revisit,1,2025-06-28 19:57
7187,T93_LO7,stay,0,2025-09-06 04:49
3430,T67_LO7,revisit,1,2025-06-10 10:28
3806,T117_LO9,stay,0,2025-11-30 16:53
7344,T189_LO3,goto,1,2025-03-10 13:19
9264,T75_LO4,NULL,1,2025-07-14 06:36
3297,T7_LO5,revisit,0,2025-11-10 09:26
9194,T182_LO5,backtrack,0,2025-06-14 08:58
6393,T25_LO5,NULL,1,2025-09-26 21:09
6710,T157_LO2,NULL,1,2025-11-24 20:23
4811,T111_LO5,stay,1,2025-02-28 23:50
76,T93_LO2,backtrack,0,2025-06-29 07:29
6741,T134_LO5,revisit,1,2025-11-18 05:10
9211,T32_LO10,goto,0,2025-07-24 04:37
1640,T36_LO7,NULL,0,2025-05-13 12:23
8062,T23_LO6,stay,0,2025-03-02 01:35
7827,T87_LO10,group_work,0,2025-05-22 22:58
326,T138_LO3,group_work,1,2025-05-20 18:11
8796,T183_LO10,NULL,0,2025-07-27 16:41
9445,T137_LO9,stay,0,2025-03-01 19:32
4942,T100_LO7,backtrack,0,2025-04-21 21:31
4479,T75_LO5,NULL,0,2025-09-02 22:29
2691,T188_LO4,backtrack,1,2025-08-24 09:06
2123,T149_LO3,stay,0,2025-08-08 01:59
828,T27_LO4,stay,0,2025-09-05 13:05
7620,T170_LO4,backtrack,1,2025-04-02 08:17
8294,T5_LO1,backtrack,1,2025-09-10 14:50
7019,T85_LO1,backtrack,0,2025-10-11 00:39
8200,T163_LO2,backtrack,1,2025-01-18 02:07
3030,T79_LO5,backtrack,1,2025-10-25 17:53
8276,T6_LO6,revisit,0,2025-11-23 14:07
6971,T136_LO7,group_work,0,2025-10-29 15:52
147,T195_LO2,stay,1,2025-05-13 11:09
4740,T64_LO10,stay,1,2025-04-23 20:38
7653,T85_LO6,goto,1,2025-02-01 04:41
726,T14_LO8,revisit,0,2025-10-22 11:24
9904,T44_LO5,backtrack,1,2025-01-04 10:18
3885,T161_LO7,backtrack,0,2025-08-19 21:18
4569,T182_LO10,NULL,1,2025-02-27 19:52
4004,T112_LO6,NULL,1,2025-07-15 15:20
217,T77_LO10,revisit,1,2025-08-15 12:07
6255,T95_LO5,group_work,1,2025-07-13 16:40
2786,T66_LO5,stay,0,2025-03-12 08:26
3994,T26_LO8,group_work,0,2025-10-06 06:03
6592,T186_LO6,NULL,1,2025-08-19 08:40
5543,T172_LO2,backtrack,1,2025-09-12 16:57
8118,T99_LO9,stay,0,2025-02-02 16:02
7603,T42_LO1,group_work,0,2025-12-10 11:34
1817,T126_LO2,revisit,0,2025-09-22 23:48
9283,T42_LO9,revisit,1,2025-08-01 08:40
3875,T159_LO7,backtrack,0,2025-10-20 05:26
3334,T107_LO1,NULL,0,2025-10-14 12:21
2917,T56_LO8,backtrack,1,2025-10-29 18:02
3224,T61_LO9,backtrack,1,2025-03-25 00:40
969,T135_LO9,NULL,1,2025-06-19 04:10
7655,T78_LO9,stay,0,2025-11-24 11:23
8839,T187_LO2,NULL,0,2025-02-19 21:57
9697,T166_LO7,NULL,1,2025-11-27 21:56
8420,T196_LO10,revisit,0,2025-06-05 20:14
5152,T33_LO6,backtrack,1,2025-01-26 19:51
7924,T177_LO4,group_work,1,2025-09-04 02:33
4476,T178_LO2,stay,1,2025-11-27 20:36
9463,T183_LO8,backtrack,1,2025-02-24 15:51
2219,T63_LO1,revisit,1,2025-07-07 01:11
3328,T14_LO5,backtrack,0,2025-07-09 04:30
1664,T42_LO4,group_work,1,2025-07-12 04:28
596,T166_LO8,revisit,0,2025-05-14 08:44
6337,T136_LO10,goto,1,2025-03-21 05:05
101,T134_LO1,group_work,0,2025-07-28 06:51
410,T72_LO6,goto,0,2025-09-01 15:26
6081,T188_LO4,backtrack,1,2025-02-01 17:24
2094,T70_LO6,revisit,0,2025-03-15 19:51
1934,T86_LO3,stay,0,2025-10-01 00:00
3818,T43_LO8,revisit,1,2025-06-02 06:06
1102,T141_LO4,backtrack,0,2025-02-27 06:46
5812,T136_LO9,NULL,1,2025-02-25 18:02
4217,T194_LO4,revisit,1,2025-05-16 00:02
4005,T13_LO1,revisit,0,2025-10-25 01:45
1070,T182_LO6,backtrack,1,2025-08-28 09:57
4779,T32_LO7,backtrack,0,2025-08-23 11:19
514,T42_LO3,group_work,0,2025-02-08 15:30
1,T70_LO6,revisit,0,2025-12-04 09:15
7957,T132_LO8,backtrack,1,2025-08-10 16:52
7812,T126_LO10,NULL,0,2025-04-10 16:36
1043,T133_LO5,backtrack,0,2025-02-24 00:56
8315,T76_LO2,group_work,0,2025-12-23 07:46
6525,T37_LO4,stay,1,2025-08-10 18:35
7844,T99_LO4,stay,1,2025-03-07 15:34
3671,T159_LO4,goto,1,2025-07-03 18:19
6202,T92_LO6,group_work,0,2025-06-19 04:19
8723,T46_LO3,group_work,0,2025-11-06 22:29
9463,T9_LO8,stay,0,2025-07-21 20:37
2626,T80_LO4,backtrack,0,2025-10-31 00:39
5698,T104_LO9,backtrack,1,2025-11-03 12:00
821,T139_LO10,NULL,0,2025-04-22 22:20
637,T60_LO10,group_work,1,2025-08-17 16:52
9244,T133_LO7,stay,1,2025-10-07 15:38
6974,T184_LO8,revisit,0,2025-07-31 09:29
3885,T199_LO8,backtrack,0,2025-03-18 11:45
9315,T119_LO6,backtrack,0,2025-07-04 02:10
7833,T76_LO4,NULL,0,2025-08-10 20:55
3012,T128_LO7,backtrack,1,2025-08-01 19:23
1266,T32_LO9,stay,1,2025-01-09 02:47
3784,T13_LO2,group_work,0,2025-09-01 21:36
9507,T119_LO2,revisit,1,2025-11-01 23:57
3528,T63_LO5,backtrack,1,2025-04-19 15:12
4594,T105_LO7,group_work,0,2025-10-23 13:19
3199,T141_LO4,group_work,0,2025-05-11 04:41
7093,T35_LO7,backtrack,0,2025-08-24 10:05
8045,T112_LO7,revisit,1,2025-06-14 14:59
3648,T102_LO8,NULL,0,2025-10-11 04:57
9125,T145_LO7,stay,0,2025-06-12 19:44
2255,T181_LO5,stay,1,2025-03-27 13:09
3213,T141_LO6,group_work,0,2025-02-18 01:28
3487,T71_LO10,stay,1,2025-05-20 22:49
4525,T72_LO2,stay,1,2025-06-12 22:58
103,T127_LO8,stay,1,2025-12-06 23:39
1045,T153_LO10,group_work,0,2025-08-25 04:00
3141,T67_LO7,backtrack,0,2025-09-05 13:58
5959,T59_LO7,revisit,0,2025-01-25 15:56
6963,T96_LO4,revisit,1,2025-06-14 21:50
9824,T173_LO7,NULL,0,2025-07-12 22:06
2697,T179_LO8,revisit,1,2025-11-11 20:03
9700,T163_LO1,backtrack,1,2025-01-03 23:30
264,T18_LO4,group_work,1,2025-04-03 01:43
6051,T7_LO10,backtrack,1,2025-12-07 10:17
3812,T58_LO5,backtrack,0,2025-09-11 06:22
1431,T21_LO10,revisit,1,2025-03-09 03:39
9641,T73_LO6,NULL,0,2025-04-13 03:20
3487,T27_LO5,goto,0,2025-08-27 08:25
5296,T89_LO5,backtrack,1,2025-01-09 15:30
5533,T94_LO9,goto,0,2025-09-25 16:05
1621,T96_LO4,NULL,0,2025-09-08 02:51
5371,T130_LO4,revisit,1,2025-07-12 11:10
2801,T133_LO10,NULL,1,2025-10-13 04:13
4109,T10_LO5,group_work,0,2025-02-21 19:37
5766,T104_LO1,NULL,0,2025-11-20 19:37
5332,T11_LO6,stay,1,2025-02-25 00:23
5089,T169_LO3,group_work,1,2025-03-28 18:28
4361,T74_LO7,group_work,1,2025-09-26 02:59
6311,T28_LO8,revisit,1,2025-08-15 20:25
9718,T160_LO7,group_work,1,2025-04-23 13:47
4279,T67_LO6,group_work,1,2025-03-04 05:46
3828,T18_LO8,stay,1,2025-11-11 04:33
2352,T5_LO7,backtrack,1,2025-06-16 05:30
2342,T98_LO5,stay,0,2025-11-12 22:18
1438,T21_LO1,goto,1,2025-12-27 12:12
290,T23_LO7,NULL,1,2025-12-12 16:23
6288,T188_LO2,group_work,1,2025-06-26 20:18
3328,T194_LO9,stay,0,2025-07-23 15:13
5067,T80_LO2,goto,0,2025-02-01 01:20
9339,T166_LO5,goto,1,2025-06-02 21:23
1349,T114_LO3,group_work,0,2025-07-08 23:22
5830,T198_LO10,NULL,1,2025-07-28 13:43
2390,T97_LO9,stay,0,2025-06-13 15:06
1283,T60_LO10,backtrack,0,2025-12-31 05:25
5567,T37_LO8,revisit,1,2025-07-16 09:40
113,T13_LO3,revisit,1,2025-10-14 14:46
4335,T23_LO2,NULL,0,2025-10-03 10:27
2443,T28_LO6,goto,1,2025-04-02 09:08
9552,T58_LO8,NULL,0,2025-11-20 18:32
4968,T90_LO6,revisit,1,2025-02-18 09:50
501,T34_LO7,NULL,1,2025-06-30 03:25
7322,T149_LO5,revisit,0,2025-01-08 21:10
4006,T9_LO10,backtrack,1,2025-06-05 06:36
183,T104_LO1,stay,0,2025-05-28 01:10
5382,T74_LO4,group_work,0,2025-11-14 11:52
1823,T56_LO1,stay,0,2025-05-31 10:25
8629,T6_LO4,backtrack,0,2025-05-07 17:06
5143,T73_LO2,stay,1,2025-05-29 02:33
3813,T186_LO2,goto,1,2025-05-12 11:21
4159,T91_LO7,stay,0,2025-04-18 09:33
9689,T165_LO6,group_work,0,2025-01-21 19:00
2453,T42_LO7,stay,1,2025-06-07 07:07
3788,T178_LO6,stay,1,2025-07-04 13:53
3578,T79_LO4,group_work,0,2025-09-09 19:29
2480,T66_LO1,stay,1,2025-10-24 05:15
2572,T126_LO2,backtrack,1,2025-09-18 06:59
1927,T31_LO9,group_work,1,2025-06-23 01:32
1844,T188_LO10,revisit,1,2025-01-15 05:27
8655,T142_LO2,goto,0,2025-06-23 02:28
6208,T60_LO6,group_work,0,2025-07-21 07:18
4778,T20_LO3,goto,1,2025-07-18 03:25
4245,T168_LO7,stay,1,2025-12-02 10:46
7882,T52_LO2,revisit,0,2025-03-04 23:03
1994,T101_LO10,NULL,1,2025-01-01 16:37
8556,T20_LO4,backtrack,1,2025-06-03 14:12
9107,T100_LO10,group_work,1,2025-12-23 09:02
3197,T68_LO7,backtrack,1,2025-01-11 01:11
7436,T81_LO3,NULL,1,2025-07-06 15:45
1569,T80_LO5,group_work,0,2025-07-26 04:34
292,T107_LO8,group_work,1,2025-05-02 22:38
8125,T154_LO2,stay,0,2025-05-10 00:12
5655,T33_LO7,backtrack,0,2025-03-29 02:31
3316,T152_LO9,stay,0,2025-12-07 06:38
8806,T116_LO8,goto,1,2025-08-19 20:49
1569,T95_LO8,backtrack,0,2025-02-24 06:38
8506,T85_LO1,stay,0,2025-08-04 08:52
6393,T46_LO5,revisit,1,2025-06-14 13:12
4776,T19_LO2,goto,1,2025-09-02 21:11
1502,T160_LO3,NULL,0,2025-06-30 08:06
4375,T174_LO5,group_work,0,2025-07-21 15:56
9121,T60_LO3,revisit,1,2025-06-22 09:35
895,T124_LO6,revisit,0,2025-07-25 05:49
6548,T22_LO8,revisit,1,2025-03-14 02:30
4335,T81_LO5,group_work,1,2025-02-06 15:34
5799,T17_LO1,goto,0,2025-02-20 23:54
1636,T120_LO7,NULL,0,2025-08-02 05:02
8224,T117_LO7,stay,0,2025-01-12 11:35
8629,T58_LO6,group_work,1,2025-10-30 08:02
4323,T71_LO10,backtrack,0,2025-05-16 01:06
1866,T182_LO6,NULL,1,2025-06-28 08:28
6099,T77_LO1,group_work,0,2025-11-23 12:33
9459,T180_LO5,revisit,0,2025-03-01 10:07
7519,T31_LO9,stay,1,2025-07-29 13:44
4443,T7_LO1,group_work,1,2025-06-15 11:16
7270,T181_LO9,goto,1,2025-03-28 00:39
6739,T125_LO9,revisit,1,2025-06-26 20:18
6164,T2_LO9,NULL,1,2025-12-15 23:25
5257,T142_LO3,NULL,1,2025-05-03 20:51
9121,T123_LO6,stay,0,2025-09-15 22:36
6211,T103_LO5,goto,1,2025-10-23 11:53
2447,T7_LO5,stay,0,2025-06-20 20:54
2927,T11_LO2,group_work,0,2025-03-18 19:12
6881,T32_LO4,NULL,0,2025-05-15 10:17
4613,T58_LO3,goto,0,2025-04-19 15:38
4141,T99_LO3,revisit,0,2025-07-13 08:36
7875,T33_LO6,goto,1,2025-10-10 01:34
4383,T88_LO2,stay,0,2025-10-10 08:38
8238,T92_LO2,backtrack,1,2025-05-24 21:18
3165,T40_LO1,stay,1,2025-09-05 00:20
9879,T22_LO9,revisit,1,2025-09-07 05:18
7732,T100_LO8,backtrack,0,2025-02-11 00:56
285,T128_LO4,NULL,0,2025-12-27 07:12
6818,T182_LO4,NULL,0,2025-12-25 03:38
5557,T102_LO6,group_work,1,2025-12-06 01:38
1398,T102_LO1,backtrack,1,2025-12-29 16:01
5598,T60_LO2,NULL,0,2025-01-07 18:13
584,T94_LO6,NULL,1,2025-12-15 02:31
7085,T166_LO6,backtrack,0,2025-03-18 05:17
8500,T185_LO3,group_work,0,2025-12-19 08:36
4995,T51_LO4,stay,0,2025-10-24 03:22
7066,T16_LO4,group_work,1,2025-06-15 15:41
7389,T2_LO8,NULL,0,2025-12-04 14:54
2201,T124_LO5,NULL,1,2025-05-24 21:00
5492,T125_LO2,backtrack,0,2025-10-13 23:53
9925,T173_LO4,group_work,0,2025-03-03 01:56
8774,T170_LO9,revisit,1,2025-12-29 00:11
2438,T190_LO9,group_work,1,2025-03-04 01:17
4130,T9_LO3,group_work,1,2025-04-16 08:45
5985,T149_LO8,backtrack,0,2025-01-19 19:13
8473,T24_LO6,backtrack,1,2025-06-09 11:39
586,T184_LO2,stay,0,2025-11-03 23:23
8518,T12_LO2,stay,0,2025-03-15 17:54
2036,T32_LO2,NULL,1,2025-07-22 22:12
2086,T119_LO7,revisit,0,2025-05-09 18:25
2326,T156_LO7,backtrack,0,2025-04-09 02:23
4694,T147_LO8,backtrack,1,2025-08-29 12:28
125,T13_LO5,goto,0,2025-01-31 18:13
8096,T5_LO8,revisit,0,2025-06-15 07:19
5482,T145_LO3,stay,0,2025-04-16 08:43
1643,T70_LO7,backtrack,1,2025-02-15 13:04
3660,T150_LO8,goto,1,2025-05-10 08:55
2702,T141_LO3,NULL,1,2025-09-28 11:38
6714,T60_LO6,backtrack,0,2025-10-22 21:56
228,T96_LO1,backtrack,1,2025-08-11 16:50
5271,T160_LO5,revisit,0,2025-07-20 16:51
922,T143_LO1,stay,1,2025-11-16 09:59
1179,T46_LO9,goto,0,2025-08-15 18:24
4213,T87_LO4,backtrack,0,2025-07-07 05:51
5036,T148_LO5,NULL,0,2025-03-02 23:13
5572,T133_LO2,backtrack,0,2025-05-20 07:02
9977,T65_LO10,stay,0,2025-10-22 21:07
7584,T169_LO2,NULL,1,2025-06-07 17:21
7813,T24_LO8,stay,0,2025-12-28 22:58
4308,T103_LO7,backtrack,0,2025-02-28 19:53
6957,T131_LO7,backtrack,1,2025-07-05 22:58
5206,T60_LO5,stay,0,2025-12-01 02:32
7123,T142_LO3,backtrack,0,2025-05-08 13:52
7797,T191_LO9,goto,0,2025-01-25 00:22
4686,T180_LO1,goto,0,2025-12-14 22:05
2659,T89_LO2,NULL,1,2025-03-23 22:01
3288,T103_LO2,goto,1,2025-09-09 23:29
9269,T193_LO3,goto,0,2025-12-15 14:10
4907,T73_LO5,NULL,1,2025-01-31 21:47
831,T103_LO6,group_work,1,2025-07-15 05:59
6858,T175_LO6,group_work,1,2025-12-03 02:45
9353,T50_LO3,revisit,1,2025-06-17 02:52
7062,T196_LO8,NULL,0,2025-12-17 23:48
5533,T169_LO10,goto,1,2025-09-10 06:17
8906,T34_LO5,backtrack,1,2025-03-14 17:14
396,T134_LO1,NULL,0,2025-10-31 07:02
6754,T100_LO7,revisit,1,2025-12-21 04:51
8326,T159_LO4,group_work,1,2025-01-10 04:43
376,T200_LO1,stay,0,2025-05-26 22:53
1582,T109_LO1,NULL,1,2025-02-08 08:26
3034,T139_LO5,NULL,1,2025-08-11 16:30
5711,T153_LO5,revisit,1,2025-05-29 14:35
1654,T74_LO8,stay,0,2025-09-09 13:34
5267,T157_LO9,revisit,1,2025-08-13 05:21
5716,T195_LO8,NULL,0,2025-03-26 20:46
4605,T128_LO1,backtrack,0,2025-11-10 01:24
9276,T185_LO3,stay,1,2025-05-27 00:20
55,T141_LO6,backtrack,1,2025-03-13 02:56
6675,T21_LO7,NULL,0,2025-05-05 10:33
5348,T66_LO1,revisit,0,2025-05-23 03:00
1098,T167_LO4,group_work,0,2025-06-19 07:29
5151,T123_LO2,group_work,0,2025-08-31 01:10
8836,T23_LO1,backtrack,1,2025-05-08 04:34
8679,T192_LO2,goto,1,2025-02-26 11:04
4207,T147_LO6,NULL,0,2025-03-27 23:55
5548,T22_LO8,goto,1,2025-02-18 09:40
8578,T190_LO9,backtrack,1,2025-07-07 16:41
732,T68_LO4,revisit,1,2025-09-09 15:58
6974,T7_LO9,group_work,0,2025-09-06 10:13
5433,T90_LO9,stay,1,2025-10-13 05:35
5730,T24_LO4,goto,0,2025-09-26 21:25
7386,T36_LO1,stay,1,2025-04-27 05:46
1387,T197_LO2,NULL,1,2025-11-07 14:21
8681,T26_LO5,backtrack,1,2025-04-19 05:46
5409,T125_LO1,NULL,0,2025-01-03 04:58
8555,T197_LO7,revisit,0,2025-03-02 15:37
3317,T72_LO6,backtrack,0,2025-06-01 12:04
9586,T145_LO7,group_work,1,2025-05-08 21:12
4122,T162_LO5,stay,1,2025-09-28 23:40
7781,T182_LO9,group_work,1,2025-07-18 08:55
7206,T127_LO6,revisit,0,2025-12-14 04:04
8135,T87_LO8,group_work,0,2025-02-05 08:20
9483,T54_LO6,revisit,0,2025-04-10 13:15
2489,T198_LO7,goto,1,2025-11-18 04:59
5345,T196_LO1,goto,0,2025-09-07 10:53
740,T40_LO5,backtrack,0,2025-02-11 22:16
1684,T64_LO10,backtrack,0,2025-03-01 23:17
7773,T48_LO7,backtrack,0,2025-06-24 06:37
1539,T35_LO9,NULL,1,2025-03-12 01:39
3234,T184_LO10,group_work,0,2025-03-25 11:41
4038,T29_LO1,goto,0,2025-02-11 14:36
798,T45_LO5,backtrack,1,2025-12-14 07:45
471,T142_LO9,backtrack,0,2025-11-16 09:10
9197,T122_LO6,backtrack,0,2025-10-04 19:44
6471,T122_LO1,backtrack,0,2025-08-15 01:03
508,T30_LO9,revisit,1,2025-04-07 09:21
4539,T103_LO1,goto,0,2025-10-18 12:51
8970,T75_LO6,NULL,0,2025-10-20 01:25
6000,T69_LO5,NULL,1,2025-09-28 14:06
3002,T16_LO5,NULL,0,2025-09-21 18:06
3748,T57_LO9,backtrack,1,2025-06-01 19:33
4178,T6_LO10,revisit,1,2025-05-26 01:27
9627,T29_LO6,goto,0,2025-03-21 16:18
2090,T4_LO9,goto,1,2025-02-23 19:03
2669,T102_LO3,group_work,0,2025-10-11 07:29
4907,T15_LO6,stay,1,2025-06-21 08:22
3149,T40_LO2,backtrack,0,2025-05-17 10:47
9139,T108_LO2,goto,0,2025-03-23 23:57
2932,T174_LO9,group_work,1,2025-08-27 17:05
7076,T156_LO7,NULL,0,2025-01-31 05:46
1275,T89_LO3,goto,1,2025-08-17 06:08
7760,T114_LO6,group_work,0,2025-03-31 10:15
6601,T118_LO7,revisit,0,2025-12-27 13:25
1988,T105_LO4,group_work,0,2025-09-04 11:53
7628,T126_LO4,revisit,1,2025-09-12 21:35
1089,T78_LO2,backtrack,0,2025-03-11 03:23
9564,T194_LO8,NULL,0,2025-03-29 22:27
4479,T129_LO2,group_work,1,2025-03-19 20:18
8942,T1_LO10,revisit,0,2025-05-14 14:55
9978,T86_LO7,group_work,1,2025-11-17 13:23
8552,T101_LO9,stay,1,2025-06-23 21:46
2494,T200_LO3,backtrack,1,2025-09-06 17:11
4979,T6_LO7,revisit,0,2025-01-28 10:46
1357,T20_LO6,revisit,1,2025-07-13 23:04
7068,T23_LO8,goto,1,2025-04-28 03:42
5167,T102_LO7,backtrack,0,2025-07-27 11:40
5337,T29_LO2,NULL,1,2025-03-18 19:11
9844,T185_LO10,revisit,1,2025-10-12 16:22
5217,T55_LO4,goto,1,2025-04-12 09:11
9378,T139_LO1,goto,1,2025-04-05 21:15
4345,T32_LO4,group_work,0,2025-10-16 16:22
65,T97_LO4,backtrack,0,2025-05-19 17:15
6224,T124_LO1,backtrack,0,2025-10-17 18:39
914,T130_LO5,revisit,0,2025-01-21 17:29
8926,T30_LO2,group_work,0,2025-04-07 08:59
6495,T132_LO6,backtrack,0,2025-11-14 04:40
999,T150_LO9,backtrack,1,2025-04-15 22:25
8796,T122_LO10,revisit,0,2025-04-08 00:52
8534,T46_LO5,stay,0,2025-03-31 00:58
5749,T128_LO10,group_work,0,2025-08-06 11:00
5046,T113_LO7,stay,0,2025-03-22 19:05
1760,T51_LO3,NULL,1,2025-01-03 15:36
8980,T3_LO3,backtrack,0,2025-11-18 15:17
9700,T110_LO6,goto,1,2025-12-12 20:29
7965,T101_LO1,group_work,0,2025-08-13 00:45
6767,T74_LO3,NULL,1,2025-09-13 05:33
9522,T126_LO8,backtrack,1,2025-03-12 22:28
5632,T4_LO4,group_work,1,2025-07-11 01:40
9821,T192_LO6,NULL,1,2025-10-27 08:18
3857,T169_LO7,backtrack,0,2025-04-05 02:43
678,T109_LO7,stay,0,2025-05-30 00:31
9946,T106_LO6,NULL,0,2025-11-14 04:29
1158,T195_LO8,revisit,0,2025-10-14 15:45
3445,T114_LO1,stay,0,2025-03-07 14:27
4304,T96_LO1,goto,0,2025-09-06 07:31
5169,T100_LO3,goto,0,2025-08-09 00:55
9062,T102_LO2,stay,0,2025-09-03 17:59
7726,T45_LO6,stay,0,2025-07-30 15:35
750,T66_LO7,goto,1,2025-02-06 20:18
6640,T60_LO10,backtrack,0,2025-11-12 14:09
8273,T144_LO8,goto,0,2025-05-05 07:52
514,T31_LO10,goto,1,2025-04-07 22:37
2387,T21_LO6,stay,0,2025-08-08 03:30
270,T142_LO4,group_work,1,2025-06-26 16:02
9089,T34_LO4,NULL,1,2025-07-03 18:49
7070,T120_LO6,NULL,0,2025-04-03 19:01
